x, y, z, rx, ry, rz, w
0.566125,0.0390391,0.338081,0.999089,-0.0202354,-0.0198009,0.0319458
0.559062,0.0289199,0.327077,0.998933,-0.0206806,-0.0253187,0.0326294
0.550396,0.0179584,0.314959,0.998772,-0.0212354,-0.0302084,0.0330308
0.539868,0.00632698,0.301444,0.998607,-0.0216351,-0.0349525,0.0330724
0.527779,-0.00521113,0.287606,0.998457,-0.0219753,-0.0391229,0.0327203
0.521272,-0.011073,0.280714,0.998388,-0.0221641,-0.040964,0.0324218
0.507605,-0.0228975,0.267282,0.998292,-0.0223031,-0.0438918,0.0314435
0.489771,-0.0376071,0.251587,0.998229,-0.0224285,-0.0463401,0.0298037
0.482529,-0.0434651,0.245713,0.998231,-0.0224595,-0.0467813,0.0290044
0.468993,-0.0548655,0.235463,0.998257,-0.0225023,-0.0472713,0.027234
0.456344,-0.0662715,0.226901,0.998321,-0.0224581,-0.0470108,0.025309
0.445565,-0.0771455,0.220191,0.998414,-0.0225234,-0.0460593,0.0232428
0.437267,-0.0873715,0.215742,0.998509,-0.0225111,-0.0449482,0.021262
0.430514,-0.0979139,0.212829,0.998613,-0.0224186,-0.0436124,0.0191825
0.426298,-0.108345,0.211889,0.998726,-0.0222876,-0.0418128,0.0173602
0.423868,-0.119417,0.212637,0.998834,-0.0220399,-0.0399756,0.0156935
0.423098,-0.129429,0.21447,0.998947,-0.0215945,-0.0377348,0.0146491
0.423492,-0.14027,0.217644,0.999094,-0.0210586,-0.0341773,0.014096
0.424777,-0.1497,0.221516,0.99923,-0.0203939,-0.0304054,0.0140861
0.42699,-0.15891,0.22627,0.999367,-0.0195526,-0.0259007,0.0145718
0.430372,-0.16807,0.232401,0.999479,-0.0187892,-0.0211969,0.0154616
0.435003,-0.177073,0.240017,0.999559,-0.0180482,-0.0165959,0.0167238
0.440959,-0.185628,0.249053,0.999608,-0.0174272,-0.0120221,0.0183439
0.447696,-0.193241,0.258944,0.999624,-0.0168383,-0.00782554,0.0201998
0.455545,-0.200822,0.270342,0.999612,-0.016271,-0.00410845,0.0222316
0.463698,-0.207796,0.282024,0.999573,-0.0160256,-0.000421121,0.0244335
0.473101,-0.215093,0.294972,0.99951,-0.0158139,0.00285439,0.0268551
0.478828,-0.219253,0.302659,0.999462,-0.0158305,0.00471842,0.0283452
0.488677,-0.225933,0.315109,0.999382,-0.0158386,0.00761905,0.0304504
0.499595,-0.233023,0.328029,0.999298,-0.0158555,0.0105153,0.0322758
0.510189,-0.239936,0.339281,0.999219,-0.015859,0.0126861,0.0338926
0.520403,-0.24684,0.349099,0.999143,-0.0159748,0.0144083,0.0353599
0.530482,-0.253911,0.357698,0.999068,-0.0161179,0.0162884,0.0365739
0.540644,-0.261707,0.365427,0.99898,-0.0161535,0.0180275,0.0381176
0.548999,-0.26878,0.370784,0.998929,-0.0163136,0.0189243,0.0389542
0.557346,-0.276908,0.375392,0.998882,-0.0165577,0.0195518,0.039725
0.56385,-0.284788,0.378078,0.998862,-0.0168254,0.0194571,0.040162
0.569131,-0.292883,0.379644,0.998842,-0.0170669,0.0193691,0.0405862
0.571326,-0.297218,0.379745,0.998841,-0.0172548,0.0188981,0.0407568
0.574543,-0.30522,0.379199,0.998848,-0.017454,0.0181437,0.0408455
0.575943,-0.312606,0.377494,0.998875,-0.0176477,0.0170855,0.0405688
0.575767,-0.320718,0.374361,0.998916,-0.0178235,0.0153784,0.0401631
0.573907,-0.327765,0.370253,0.99898,-0.0181254,0.0129965,0.039264
0.570505,-0.334813,0.365561,0.999055,-0.0185927,0.00999071,0.0380005
0.566132,-0.341697,0.360999,0.999138,-0.0190127,0.00663325,0.0363061
0.561129,-0.348313,0.35623,0.999212,-0.0195217,0.00291766,0.0344489
0.555351,-0.354904,0.350848,0.999278,-0.0198707,-0.00109282,0.0323649
0.548812,-0.36138,0.344413,0.999328,-0.0202137,-0.00536569,0.0301012
0.541358,-0.36751,0.337299,0.999357,-0.0206887,-0.00968087,0.0276234
0.53371,-0.372994,0.32929,0.999372,-0.0209357,-0.0136453,0.0251228
0.524723,-0.379007,0.319223,0.999359,-0.0213786,-0.0178266,0.0224992
0.515799,-0.384137,0.308347,0.999336,-0.0215375,-0.0215908,0.0199253
0.504941,-0.389724,0.294953,0.99929,-0.021696,-0.0256184,0.0171133
0.494416,-0.394312,0.281451,0.999241,-0.0216342,-0.0288642,0.0146729
0.484205,-0.398272,0.26879,0.999188,-0.0215866,-0.0315982,0.0126405
0.474745,-0.401202,0.257001,0.999138,-0.0213831,-0.0339075,0.0107914
0.465562,-0.403631,0.245918,0.999083,-0.0213424,-0.0359859,0.00910869
0.460392,-0.40499,0.239865,0.99906,-0.0211768,-0.0368895,0.00833611
0.452097,-0.406614,0.230229,0.99902,-0.0207802,-0.038454,0.00693386
0.44521,-0.407788,0.222504,0.998987,-0.0205679,-0.0395886,0.00587393
0.439017,-0.40857,0.215846,0.998953,-0.0202932,-0.0407322,0.00474936
0.435405,-0.408984,0.212056,0.998937,-0.0200067,-0.0413285,0.00412869
0.433205,-0.409071,0.20972,0.99892,-0.0197956,-0.0418914,0.00357219
0.432723,-0.409049,0.209242,0.998918,-0.0195237,-0.0420845,0.00334349
0.433648,-0.40864,0.210043,0.99896,-0.0188077,-0.0413733,0.00355984
0.435477,-0.407881,0.211688,0.999037,-0.0174514,-0.0400521,0.00395099
0.438144,-0.406775,0.214292,0.999143,-0.0154812,-0.0381148,0.00461879
0.441302,-0.40523,0.217801,0.999265,-0.013084,-0.0356407,0.00533917
0.445289,-0.403249,0.222644,0.999398,-0.0103408,-0.0325336,0.00614299
0.450484,-0.400674,0.229457,0.999529,-0.00747197,-0.0289698,0.00679085
0.456888,-0.397607,0.237871,0.999643,-0.00474627,-0.0252749,0.00724141
0.464281,-0.394204,0.247817,0.999739,-0.00214912,-0.0214327,0.00764373
0.472104,-0.390503,0.258655,0.99981,-3.23381e-05,-0.0178112,0.00785825
0.481424,-0.386034,0.271594,0.999868,0.00203991,-0.0139726,0.00799229
0.490863,-0.381396,0.284829,0.999906,0.00382241,-0.0104355,0.00799621
0.500285,-0.376644,0.29767,0.999928,0.00528078,-0.00727693,0.00797284
0.506754,-0.373392,0.306357,0.999936,0.00606354,-0.00508299,0.00808442
0.516772,-0.367685,0.319953,0.999939,0.00731317,-0.00184805,0.00807681
0.526377,-0.361815,0.333079,0.99993,0.00836729,0.00146724,0.00826159
0.535087,-0.355707,0.344995,0.999915,0.00923822,0.00430923,0.00814771
0.543012,-0.34964,0.355651,0.999891,0.010112,0.00708758,0.00810857
0.550033,-0.343916,0.364496,0.999865,0.0107506,0.00952718,0.00797467
0.556379,-0.338458,0.371771,0.999838,0.0112303,0.0117323,0.00778696
0.561866,-0.333383,0.37733,0.999809,0.0117423,0.013709,0.00747566
0.566163,-0.328653,0.380956,0.99979,0.0122251,0.014952,0.00680623
0.569626,-0.324102,0.383295,0.999775,0.0125877,0.0159581,0.00603628
0.571295,-0.321462,0.383976,0.99977,0.0127623,0.016363,0.00549093
0.573534,-0.317357,0.383907,0.999767,0.012998,0.0166223,0.00448034
0.575425,-0.313262,0.382985,0.999774,0.0133657,0.0162235,0.00311136
0.576882,-0.308174,0.380363,0.9998,0.0138363,0.0143823,0.000851466
0.577145,-0.304627,0.377352,0.999827,0.0141807,0.0119617,-0.00119692
0.576736,-0.301132,0.373213,0.99985,0.014523,0.0086764,-0.00367306
0.575654,-0.297604,0.367848,0.999857,0.0149011,0.00450656,-0.00655587
0.574646,-0.295464,0.364451,0.999851,0.0150169,0.00180021,-0.00836446
0.571923,-0.29135,0.357253,0.999804,0.0153787,-0.0037058,-0.0119114
0.568334,-0.287064,0.34945,0.999715,0.0156974,-0.00930812,-0.0154127
0.56391,-0.282499,0.340841,0.99959,0.015906,-0.0146512,-0.0187648
0.557755,-0.276842,0.329848,0.999401,0.0163162,-0.0206759,-0.0224467
0.550133,-0.270371,0.317981,0.999187,0.0165716,-0.0261674,-0.0258231
0.540944,-0.262952,0.304783,0.998937,0.01689,-0.0315459,-0.0290519
0.530876,-0.254959,0.291933,0.998701,0.0172069,-0.0359276,-0.0317821
0.519508,-0.245931,0.278763,0.9985,0.0174379,-0.0392719,-0.0339236
0.507006,-0.235947,0.265634,0.998313,0.0176009,-0.0422058,-0.0357882
0.494048,-0.225361,0.253192,0.998161,0.0176561,-0.0445074,-0.0371749
0.482015,-0.215036,0.242711,0.998103,0.017702,-0.0454014,-0.0376335
0.468539,-0.202918,0.232009,0.998059,0.0176405,-0.0462318,-0.0378211
0.461953,-0.196505,0.227186,0.998064,0.0176533,-0.0462939,-0.0375907
0.450432,-0.184457,0.219296,0.998076,0.0177439,-0.0464928,-0.0369817
0.44031,-0.172056,0.21326,0.998151,0.0178394,-0.0459095,-0.0356072
0.432079,-0.159344,0.209239,0.998266,0.0178071,-0.0447748,-0.0338106
0.426612,-0.147245,0.207611,0.998392,0.0179514,-0.043362,-0.0317827
0.423689,-0.135593,0.207955,0.998508,0.0180117,-0.041949,-0.0299442
0.423195,-0.123731,0.210291,0.998629,0.0180361,-0.0401728,-0.0283161
0.424089,-0.1172,0.212291,0.998717,0.0178892,-0.0386463,-0.0273912
0.427372,-0.105313,0.216922,0.998888,0.0180277,-0.0355096,-0.0252378
0.431686,-0.0936796,0.221839,0.999063,0.0180453,-0.0321048,-0.0227475
0.437526,-0.0804741,0.227719,0.999242,0.0178351,-0.0280389,-0.0202855
0.444219,-0.0674821,0.234277,0.999401,0.0177273,-0.0237673,-0.0178422
0.451292,-0.055587,0.241538,0.999521,0.0176503,-0.0198953,-0.0158132
0.459776,-0.0429423,0.250697,0.999628,0.0174341,-0.0157796,-0.0137869
0.468523,-0.0307606,0.261237,0.999709,0.0171521,-0.0117445,-0.0122144
0.47711,-0.0192206,0.272945,0.999764,0.0168787,-0.00786057,-0.0111563
0.485687,-0.0077536,0.285896,0.999799,0.0165779,-0.00407169,-0.0104738
0.494011,0.0035945,0.299676,0.999816,0.0162226,-0.000427555,-0.010183
0.498822,0.0101008,0.307958,0.999816,0.0161398,0.00160657,-0.0102381
0.506655,0.0204741,0.321475,0.999805,0.0158018,0.00525294,-0.010631
0.51486,0.031476,0.335504,0.999772,0.0156524,0.00888841,-0.0114489
0.522257,0.0415497,0.347561,0.999732,0.01556,0.0117367,-0.0125221
0.529193,0.0506793,0.357795,0.999677,0.0155238,0.0146938,-0.0137548
0.536285,0.0603764,0.366986,0.999619,0.0154902,0.0169727,-0.0152919
0.543111,0.0695842,0.374378,0.99955,0.0156024,0.0192968,-0.0168723
0.549441,0.0789615,0.379962,0.999489,0.0156773,0.0206297,-0.0187054
0.555284,0.0882573,0.383724,0.999423,0.0159744,0.0217273,-0.0206635
0.560325,0.0972593,0.385693,0.999375,0.0160926,0.0223779,-0.0221326
0.56461,0.106902,0.386092,0.999334,0.0162877,0.0224991,-0.0236705
0.56734,0.116192,0.384919,0.999314,0.0165319,0.0219334,-0.0248558
0.568779,0.125783,0.382765,0.999321,0.0168254,0.0204056,-0.0256689
0.568692,0.136054,0.379525,0.999342,0.016997,0.0180387,-0.0264635
0.567158,0.145802,0.375715,0.999368,0.017316,0.0151678,-0.0270879
0.564359,0.15612,0.371583,0.999403,0.0175837,0.011688,-0.0273375
0.560566,0.166206,0.367102,0.999433,0.0180152,0.00799878,-0.0273016
0.555706,0.176857,0.361734,0.999467,0.01825,0.003931,-0.0267809
0.552879,0.182143,0.358714,0.999479,0.0184582,0.00177245,-0.0264325
0.545603,0.193501,0.350847,0.999494,0.0187683,-0.00311885,-0.0254949
0.537522,0.204423,0.3419,0.99949,0.0192146,-0.00747959,-0.0243823
0.528814,0.214819,0.331451,0.99948,0.0192634,-0.0114853,-0.0231838
0.519981,0.224315,0.320636,0.999453,0.0195989,-0.0149772,-0.0220143
0.508719,0.235304,0.306931,0.999421,0.0197074,-0.0184205,-0.0207155
0.497837,0.244643,0.293889,0.999385,0.019788,-0.0213728,-0.0195295
0.487354,0.252879,0.281856,0.999352,0.0198018,-0.0236825,-0.0185209
0.476328,0.261117,0.269896,0.999325,0.0197222,-0.0254228,-0.0177004
0.469578,0.26573,0.262901,0.999308,0.0195993,-0.0265522,-0.0171494
0.459218,0.272799,0.252787,0.999287,0.0196048,-0.0277148,-0.0165487
0.448263,0.280348,0.243058,0.999278,0.0193409,-0.0284569,-0.0161329
0.438807,0.286793,0.235326,0.999274,0.0189986,-0.0289615,-0.0158579
0.430138,0.293212,0.229157,0.999275,0.0187618,-0.0291284,-0.0157713
0.423026,0.29929,0.224978,0.999288,0.0184179,-0.0287732,-0.0159909
0.41744,0.304802,0.222625,0.999305,0.0179073,-0.0284126,-0.0161574
0.413646,0.310092,0.222277,0.999322,0.0175929,-0.0277838,-0.0165812
0.411344,0.315062,0.223462,0.999348,0.0171012,-0.0267038,-0.0172903
0.410547,0.318885,0.225227,0.999377,0.0165719,-0.0251786,-0.0183675
0.411051,0.322723,0.228105,0.999411,0.0159532,-0.0227587,-0.0201231
0.413106,0.326022,0.232171,0.999432,0.0156263,-0.0198303,-0.0223024
0.414594,0.327583,0.234609,0.999437,0.0154146,-0.0183122,-0.0235158
0.41857,0.330544,0.240383,0.999432,0.0150086,-0.0147579,-0.0263061
0.425753,0.334299,0.250435,0.999393,0.0142654,-0.0097565,-0.0302537
0.431226,0.336625,0.258205,0.999352,0.0135715,-0.00661351,-0.0326819
0.438417,0.339392,0.268592,0.999285,0.0128136,-0.00298947,-0.0354496
0.446045,0.342029,0.279393,0.999198,0.0122418,0.000284819,-0.0381131
0.454038,0.344237,0.290534,0.999117,0.0119943,0.00316541,-0.04015
0.462487,0.346301,0.301791,0.999015,0.0120525,0.00630354,-0.0422367
0.472174,0.34824,0.314019,0.998892,0.0120053,0.00894919,-0.0446223
0.482145,0.349746,0.325877,0.998766,0.0122341,0.0116062,-0.0467227
0.492436,0.351019,0.337058,0.998618,0.0125362,0.0140907,-0.0490535
0.502452,0.352126,0.346963,0.998467,0.0130528,0.016212,-0.0512972
0.508125,0.352617,0.352246,0.998384,0.0134049,0.0171095,-0.052499
0.51816,0.353428,0.360545,0.998231,0.0140481,0.0185493,-0.0547048
0.5308,0.354355,0.369514,0.998025,0.0148416,0.0199206,-0.0576941
0.535681,0.35481,0.372504,0.997948,0.0153256,0.0204209,-0.0587201
0.543846,0.355828,0.376855,0.997826,0.0161105,0.0205409,-0.0605051
0.552505,0.357672,0.380422,0.997682,0.0168262,0.0207861,-0.0625791
0.557564,0.35942,0.381494,0.997619,0.0173348,0.0206173,-0.0634913
0.561272,0.361456,0.381343,0.997596,0.0177113,0.0199192,-0.0639692
0.563597,0.363807,0.380315,0.997595,0.0180145,0.0188939,-0.0642107
0.564533,0.366437,0.378025,0.997612,0.0182318,0.0177314,-0.0642213
0.564341,0.367845,0.376207,0.997656,0.0183788,0.0167736,-0.0637429
0.562588,0.370988,0.371458,0.997808,0.0188853,0.0138978,-0.0618793
0.56109,0.37264,0.368829,0.997894,0.0192319,0.0119756,-0.0607725
0.55803,0.375001,0.364572,0.998028,0.0199572,0.00857473,-0.0588977
0.554117,0.376984,0.359741,0.998182,0.0206051,0.00471849,-0.0564476
0.549666,0.378692,0.353982,0.998336,0.0213148,0.000426716,-0.0535728
0.544476,0.380152,0.346978,0.998495,0.022001,-0.00455398,-0.0500342
0.538904,0.381454,0.338845,0.998615,0.0226779,-0.00959306,-0.0464899
0.533021,0.382463,0.329786,0.9987,0.0233044,-0.0144322,-0.0429787
0.526402,0.383025,0.319491,0.99876,0.0239459,-0.0191909,-0.0391911
0.519897,0.383066,0.309383,0.998797,0.024388,-0.0231885,-0.035667
0.511396,0.382645,0.296339,0.998813,0.0247804,-0.0277702,-0.0314211
0.502646,0.381911,0.283255,0.998811,0.0249173,-0.0315054,-0.0276379
0.493397,0.380509,0.270235,0.998799,0.0249127,-0.034923,-0.0236723
0.483789,0.378445,0.257615,0.998791,0.0248227,-0.0376063,-0.0196606
0.475266,0.37596,0.246705,0.998786,0.024708,-0.0393834,-0.0162987
0.466759,0.372762,0.236507,0.998782,0.0246108,-0.0408266,-0.0127112
0.45868,0.368795,0.22721,0.998798,0.0243011,-0.0415776,-0.00914056
0.452203,0.364775,0.220016,0.998819,0.023917,-0.0418579,-0.0060537
0.446289,0.359871,0.213727,0.998846,0.023582,-0.0417424,-0.0026962
0.441567,0.354204,0.20868,0.998902,0.0226443,-0.0409986,0.000758682
0.43868,0.348488,0.205773,0.998984,0.0208067,-0.0397638,0.00413917
0.437381,0.342741,0.204372,0.99908,0.0183269,-0.0380738,0.00739078
0.437755,0.336847,0.204802,0.999166,0.0154701,-0.036249,0.01067
0.440103,0.330931,0.206616,0.99927,0.0125566,-0.0335862,0.0131933
0.443874,0.324976,0.209543,0.999372,0.00967763,-0.0305315,0.01515
0.448716,0.318478,0.213188,0.999464,0.00716127,-0.0271645,0.0168008
0.454546,0.310884,0.217373,0.999543,0.00462338,-0.0236411,0.0182842
0.461215,0.302504,0.222768,0.999603,0.00243398,-0.0200295,0.0196674
0.469065,0.293298,0.229574,0.999656,0.000324543,-0.0163909,0.0204744
0.477363,0.283518,0.237761,0.999694,-0.00163807,-0.0130847,0.0209231
0.486206,0.273529,0.247243,0.999719,-0.0033565,-0.00974053,0.0213623
0.49653,0.26198,0.259787,0.99974,-0.00502793,-0.00642857,0.0213019
0.506277,0.250999,0.272487,0.999743,-0.00646358,-0.00356075,0.021446
0.516534,0.239432,0.287027,0.999748,-0.00770553,-0.000861546,0.0210617
0.525986,0.228588,0.301215,0.999749,-0.00871158,0.00151508,0.0205796
0.534969,0.218057,0.314694,0.999746,-0.00954949,0.00356259,0.0201185
0.543478,0.207636,0.327803,0.999743,-0.0102504,0.00516203,0.0195434
0.551438,0.197533,0.339768,0.999742,-0.0108461,0.00679417,0.0187572
0.558596,0.187513,0.350475,0.999733,-0.0115141,0.00818619,0.0183116
0.565209,0.177182,0.360294,0.999721,-0.0120068,0.00950705,0.0179621
0.571293,0.166452,0.369062,0.999707,-0.0124528,0.0106826,0.0177975
0.57623,0.156704,0.375603,0.999692,-0.012907,0.0116102,0.0177467
0.580341,0.147235,0.380115,0.999678,-0.0133724,0.0120729,0.017866
0.58379,0.13809,0.38308,0.999668,-0.0137747,0.0121956,0.0180378
0.585485,0.132667,0.383864,0.999662,-0.0140829,0.0120999,0.0181735
0.587733,0.123121,0.383731,0.999659,-0.0144505,0.0114407,0.0185188
0.589198,0.113906,0.382485,0.999656,-0.0150108,0.00996892,0.0190647
0.589969,0.10494,0.380366,0.999653,-0.0155941,0.00762818,0.0198123
0.590187,0.0965903,0.377632,0.999646,-0.0161088,0.00470566,0.0206327
0.589672,0.0866383,0.373347,0.999626,-0.0167916,0.000333759,0.0215728
0.588247,0.0773166,0.368261,0.999584,-0.0173766,-0.00449056,0.0225841
0.585905,0.0681208,0.361931,0.99951,-0.0179249,-0.00979345,0.0237066
0.582334,0.0583601,0.354512,0.999388,-0.0186531,-0.0157875,0.0250336
0.577646,0.0481969,0.345791,0.999235,-0.0191727,-0.0217051,0.0262789
0.572157,0.0382338,0.336371,0.999063,-0.0197563,-0.0270418,0.027428
0.565582,0.0282193,0.326167,0.998868,-0.0201892,-0.0322364,0.0285533
0.556585,0.0165539,0.31393,0.998627,-0.0206534,-0.037901,0.029697
0.546236,0.00444067,0.301112,0.998387,-0.0211931,-0.042878,0.0305988
0.532191,-0.0109884,0.285643,0.998135,-0.0217765,-0.0476513,0.0313346
0.517867,-0.0247014,0.271587,0.997931,-0.021939,-0.0515452,0.0315575
0.502562,-0.0386574,0.257924,0.997822,-0.0220326,-0.0535361,0.0316306
0.49237,-0.046949,0.2496,0.997721,-0.0220935,-0.0554665,0.0314244
0.476622,-0.0599076,0.237567,0.997721,-0.02174,-0.0557361,0.0312195
0.460753,-0.0723339,0.226564,0.997752,-0.0215806,-0.0555434,0.0306549
0.446889,-0.0835957,0.217847,0.997848,-0.0214209,-0.0544041,0.0296786
0.434916,-0.0940472,0.21114,0.997971,-0.0212027,-0.0528579,0.0284588
0.42489,-0.104368,0.206392,0.998124,-0.0210336,-0.0506961,0.0271314
0.417088,-0.114678,0.203393,0.998278,-0.0209144,-0.0483986,0.0257064
0.411547,-0.125192,0.202349,0.998429,-0.0207354,-0.046094,0.0241888
0.408729,-0.135531,0.203122,0.998576,-0.0205859,-0.043651,0.0227375
0.407742,-0.147158,0.205474,0.998746,-0.0201541,-0.0404843,0.0214621
0.408354,-0.156883,0.20862,0.998911,-0.0194528,-0.0368683,0.0209454
0.410863,-0.16705,0.213618,0.999097,-0.0184502,-0.0319983,0.0210043
0.415143,-0.175588,0.21995,0.999253,-0.01741,-0.0269172,0.0215877
0.420911,-0.182247,0.22754,0.999364,-0.0164534,-0.0220577,0.0226933
0.427816,-0.187718,0.236245,0.99943,-0.0156285,-0.0176245,0.0241762
0.436233,-0.192941,0.246654,0.99946,-0.0150437,-0.0134541,0.0259371
0.441039,-0.195629,0.252627,0.999463,-0.0148796,-0.0112469,0.0269529
0.454953,-0.203082,0.26996,0.999434,-0.0146339,-0.00612327,0.0296712
0.460382,-0.206017,0.276751,0.999413,-0.0145767,-0.00421812,0.0307228
0.475581,-0.214632,0.29532,0.99933,-0.0147478,0.000655916,0.0334972
0.481653,-0.218316,0.302575,0.999294,-0.0147788,0.00219089,0.0344605
0.492963,-0.225574,0.315434,0.999225,-0.0148879,0.00480416,0.0361234
0.505048,-0.233764,0.328357,0.999133,-0.0149567,0.00803695,0.0380119
0.515554,-0.241351,0.33875,0.999058,-0.0150204,0.0102663,0.039386
0.525428,-0.248914,0.347713,0.998995,-0.0151282,0.0119399,0.040477
0.536321,-0.25772,0.356628,0.998941,-0.0152505,0.0135304,0.0412523
0.545966,-0.26599,0.363907,0.998883,-0.0153643,0.0152017,0.0420117
0.554476,-0.27395,0.369522,0.998849,-0.0154892,0.0162175,0.0424073
0.561487,-0.28141,0.373516,0.99883,-0.0156318,0.0166048,0.0426485
0.567468,-0.288972,0.376357,0.998821,-0.0157825,0.0164976,0.0428375
0.572289,-0.296508,0.378185,0.998808,-0.0160526,0.0163071,0.0431271
0.575824,-0.303822,0.37879,0.998811,-0.0163601,0.0157077,0.0431493
0.578092,-0.311107,0.378108,0.998826,-0.0165722,0.0148705,0.0430109
0.57882,-0.318157,0.375958,0.998848,-0.0170842,0.0137075,0.0426878
0.578556,-0.322134,0.374439,0.998865,-0.0172943,0.0130014,0.042425
0.5767,-0.329025,0.37068,0.998921,-0.0177313,0.0107682,0.0415609
0.573316,-0.335862,0.366051,0.998989,-0.0181393,0.00763444,0.0404111
0.56886,-0.342659,0.361442,0.999053,-0.0188265,0.0038935,0.0390331
0.563747,-0.349653,0.356663,0.999112,-0.019469,-0.000166632,0.0373559
0.558586,-0.355852,0.351638,0.999163,-0.019867,-0.00425896,0.0354918
0.551651,-0.362846,0.345107,0.999196,-0.0206654,-0.00911674,0.0331116
0.544789,-0.368552,0.338183,0.999215,-0.0210993,-0.0134216,0.0307115
0.536339,-0.374816,0.329132,0.999212,-0.0216115,-0.0179814,0.0280192
0.527458,-0.38071,0.318806,0.999195,-0.0217834,-0.0222717,0.0252832
0.518197,-0.386207,0.307396,0.999156,-0.0220977,-0.0261982,0.0226433
0.507915,-0.391494,0.294372,0.99911,-0.0221687,-0.0298437,0.0199411
0.497102,-0.396308,0.280719,0.99905,-0.0224321,-0.0330341,0.0174411
0.487758,-0.399697,0.269005,0.999004,-0.02227,-0.0354929,0.0153473
0.477411,-0.402815,0.256169,0.998948,-0.0221994,-0.0378954,0.0131573
0.468224,-0.405385,0.245194,0.998907,-0.0220408,-0.0395962,0.0114885
0.459569,-0.407295,0.234903,0.998873,-0.0216893,-0.0410242,0.00992513
0.454867,-0.408134,0.229592,0.998846,-0.0215486,-0.0419676,0.00895583
0.447484,-0.409616,0.221395,0.998826,-0.0211176,-0.0428896,0.00780726
0.441921,-0.410716,0.215303,0.998821,-0.0207667,-0.0433249,0.00700561
0.437704,-0.411686,0.210964,0.998814,-0.0205126,-0.0437136,0.0062921
0.435166,-0.412551,0.20888,0.998811,-0.0202029,-0.043981,0.00581667
0.434095,-0.41323,0.208467,0.998813,-0.0198919,-0.0441132,0.00558664
0.434471,-0.413186,0.209054,0.998839,-0.019454,-0.043677,0.00580472
0.436072,-0.412138,0.210455,0.99891,-0.0180564,-0.0426036,0.00609872
0.438614,-0.41057,0.212822,0.999015,-0.0158866,-0.0408983,0.00667889
