x, y, z, rx, ry, rz, w
0.743896,0.296367,0.563355,0.793455,-0.239214,0.27525,0.487282
0.726937,0.294514,0.582037,0.788918,-0.245593,0.279579,0.489007
0.703054,0.280565,0.603451,0.784517,-0.25264,0.286522,0.488478
0.681659,0.272985,0.616197,0.785689,-0.251603,0.289407,0.48542
0.653836,0.267116,0.633526,0.770061,-0.238455,0.273613,0.524673
0.618215,0.255421,0.649354,0.72178,-0.229576,0.239564,0.607403
0.596763,0.251432,0.657369,0.720665,-0.227586,0.237503,0.610278
0.582978,0.245273,0.659032,0.732999,-0.232074,0.217354,0.601341
0.578272,0.24209,0.661999,0.730231,-0.245913,0.203828,0.60394
0.588948,0.244483,0.661613,0.728549,-0.242067,0.205158,0.607067
0.603269,0.249608,0.656792,0.7264,-0.238937,0.222881,0.604629
0.620248,0.259148,0.645975,0.722804,-0.229089,0.243105,0.604957
0.638384,0.269208,0.630171,0.714053,-0.22542,0.276901,0.602196
0.649306,0.275908,0.620301,0.708343,-0.229266,0.284991,0.603711
0.661897,0.277048,0.609428,0.702786,-0.231638,0.286022,0.608792
0.667664,0.279301,0.605521,0.700323,-0.235768,0.284095,0.610943
0.679865,0.284089,0.598303,0.695566,-0.241366,0.281638,0.615313
0.682777,0.285186,0.596473,0.693974,-0.241694,0.279101,0.618131
0.693607,0.288521,0.590777,0.689733,-0.244269,0.280801,0.621089
0.698748,0.284271,0.586568,0.684549,-0.243235,0.289534,0.623217
0.702403,0.278058,0.582131,0.685961,-0.237684,0.292473,0.622433
0.705257,0.271868,0.577229,0.688419,-0.234677,0.294594,0.619856
0.704309,0.262114,0.575446,0.67592,-0.227648,0.302772,0.632169
0.703174,0.252717,0.574512,0.676709,-0.215503,0.309233,0.632454
0.700238,0.236019,0.576065,0.685282,-0.183702,0.308518,0.633608
0.697225,0.223842,0.574587,0.686709,-0.181443,0.309977,0.631999
0.690256,0.21092,0.575184,0.692982,-0.177799,0.308264,0.627006
0.68579,0.199677,0.578373,0.698536,-0.172617,0.306071,0.623355
0.686117,0.189413,0.581511,0.689013,-0.173047,0.300589,0.636367
0.687134,0.182393,0.584464,0.686757,-0.175525,0.29871,0.639006
0.68831,0.176408,0.583576,-0.677279,0.172283,-0.299385,-0.649601
0.688837,0.176108,0.580796,-0.674667,0.171962,-0.30129,-0.65152
0.689965,0.173976,0.575877,-0.670965,0.170623,-0.302524,-0.655113
0.690533,0.174471,0.574211,-0.670965,0.170623,-0.302524,-0.655113
0.695495,0.179591,0.56667,-0.665452,0.164822,-0.287279,-0.668938
0.695708,0.180174,0.564665,-0.668383,0.159159,-0.280275,-0.670357
0.694402,0.177587,0.562596,-0.665241,0.152288,-0.26603,-0.680801
0.678409,0.163439,0.562223,-0.667062,0.153839,-0.224493,-0.693517
0.673561,0.159533,0.566709,-0.667886,0.161172,-0.205648,-0.696894
0.672096,0.155138,0.569367,-0.66857,0.163738,-0.206363,-0.695427
0.674855,0.151457,0.575391,-0.658494,0.179465,-0.213504,-0.698995
0.676966,0.151879,0.575127,-0.644405,0.187566,-0.214605,-0.709581
0.680659,0.153687,0.573585,-0.631903,0.194668,-0.207664,-0.720888
0.683662,0.158418,0.566701,-0.639475,0.190483,-0.20117,-0.71716
0.687164,0.162676,0.559595,-0.635885,0.190823,-0.196041,-0.721669
0.76219,0.188567,0.60854,-0.626009,0.189323,-0.163296,-0.73865
0.691409,0.155881,0.542824,-0.633971,0.18703,-0.166523,-0.73169
0.693563,0.164444,0.540117,-0.633597,0.18821,-0.172285,-0.730377
0.698439,0.183415,0.537201,-0.649614,0.177783,-0.18251,-0.7163
0.700812,0.193996,0.536573,-0.648861,0.177093,-0.191344,-0.714846
0.706118,0.218352,0.538128,-0.64179,0.173485,-0.197158,-0.720512
0.706181,0.2279,0.537161,-0.644077,0.1735,-0.19902,-0.717951
0.708954,0.245622,0.535457,-0.65277,0.163244,-0.205771,-0.710564
0.709396,0.252788,0.53548,-0.655521,0.160148,-0.21652,-0.705524
0.711371,0.268784,0.535728,-0.654063,0.155442,-0.223017,-0.705905
0.716402,0.288065,0.535974,-0.646733,0.146677,-0.239751,-0.709043
0.720956,0.316486,0.536086,-0.654901,0.127149,-0.266284,-0.695723
0.722752,0.325377,0.537202,-0.656731,0.115019,-0.27661,-0.692071
0.729091,0.354116,0.537712,-0.651905,0.101004,-0.29602,-0.690789
0.731897,0.370962,0.539776,-0.663829,0.0790633,-0.309221,-0.67636
0.734587,0.384858,0.539578,-0.665642,0.0721063,-0.316822,-0.671822
0.737261,0.398784,0.538475,-0.668692,0.0642889,-0.334127,-0.661118
0.745034,0.425225,0.536763,-0.674935,0.0291351,-0.367586,-0.639135
0.747571,0.43811,0.534841,-0.675784,0.0238278,-0.375599,-0.633777
0.757454,0.455956,0.537518,-0.674815,-0.0137345,-0.384498,-0.62976
0.760097,0.461263,0.536113,-0.674075,-0.025964,-0.393826,-0.62438
0.764792,0.472222,0.537346,-0.673274,-0.0382415,-0.399192,-0.621197
0.766749,0.478735,0.537965,-0.669702,-0.0472955,-0.407403,-0.619101
0.770285,0.487892,0.537468,-0.672496,-0.0666202,-0.420646,-0.605283
0.776099,0.497369,0.536853,0.674106,0.0796209,0.431112,0.594461
0.781352,0.503098,0.536207,0.675789,0.0940904,0.436377,0.586543
0.782309,0.50508,0.534389,0.675311,0.0999866,0.442903,0.5812
0.785404,0.507007,0.536934,0.674542,0.10885,0.44386,0.57977
0.785688,0.508714,0.537109,0.671001,0.120227,0.451315,0.575862
0.784821,0.509059,0.535139,0.665028,0.124138,0.466762,0.569615
0.784104,0.506941,0.536299,0.664833,0.124521,0.465424,0.570852
0.747755,0.487933,0.567969,-0.67347,-0.113292,-0.407188,-0.606466
0.700529,0.480229,0.59974,0.708179,0.0770878,0.353309,0.606393
0.647632,0.472782,0.63519,0.7415,0.034228,0.328344,0.58412
0.597906,0.464261,0.658759,0.782937,0.0135832,0.330377,0.52695
0.535519,0.449336,0.680263,0.80685,-0.0111869,0.323483,0.494192
0.513548,0.44084,0.677186,0.817878,-0.0294841,0.297043,0.491906
0.478999,0.414566,0.676932,0.818858,-0.0351212,0.284448,0.49732
0.467054,0.432404,0.645685,0.777423,-0.03306,0.30205,0.550715
0.458731,0.433592,0.616114,0.729238,-0.00934307,0.351592,0.586948
0.45506,0.430871,0.608128,0.71231,-0.0223122,0.363631,0.599907
0.440967,0.424363,0.61035,-0.635911,0.0892867,-0.400293,-0.653766
0.426029,0.416208,0.613806,-0.620429,0.126113,-0.389156,-0.66912
0.409667,0.4027,0.622037,-0.610375,0.131967,-0.385711,-0.679157
0.407161,0.399362,0.622649,-0.611018,0.138963,-0.392998,-0.672978
0.398165,0.389368,0.628794,-0.617308,0.143554,-0.377551,-0.675113
0.396722,0.381965,0.633038,-0.594013,0.140309,-0.359696,-0.705749
0.395463,0.371658,0.633031,-0.611689,0.140188,-0.349098,-0.695927
0.394857,0.362127,0.635503,-0.63926,0.117644,-0.34319,-0.678032
0.398376,0.352932,0.639019,-0.673406,0.11145,-0.339299,-0.647286
0.398757,0.346951,0.640198,-0.655108,0.124714,-0.34175,-0.662183
0.459512,0.371322,0.461632,1,0,0,0
0.456405,0.361521,0.460152,1,0,0,0
0.440492,0.331408,0.460913,1,0,0,0
0.440545,0.327718,0.460646,1,0,0,0
0.445932,0.330504,0.459268,1,0,0,0
0.396434,0.342344,0.642318,-0.655109,0.124714,-0.34175,-0.662183
0.400225,0.353169,0.645856,-0.655109,0.124714,-0.34175,-0.662183
0.489336,0.426057,0.482334,1,0,0,0
0.499931,0.427039,0.475243,1,0,0,0
0.468984,0.396758,0.522385,1,0,0,0
0.433094,0.369686,0.583153,-0.655109,0.124714,-0.34175,-0.662183
0.401919,0.350108,0.642002,-0.655109,0.124714,-0.34175,-0.662183
0.403869,0.349919,0.638581,-0.655109,0.124714,-0.34175,-0.662183
0.479308,0.25042,0.650833,-0.587808,0.279639,-0.240536,-0.720018
0.49278,0.23726,0.651382,-0.638443,0.276217,-0.252515,-0.672556
0.509075,0.2443,0.653683,0.727051,-0.263498,0.278269,0.569677
0.521645,0.244378,0.65773,0.733204,-0.258407,0.274304,0.566034
0.524309,0.239819,0.662451,0.734681,-0.251349,0.274578,0.567163
0.515872,0.229954,0.669667,0.752793,-0.239281,0.268087,0.551522
0.509835,0.222932,0.676581,0.778283,-0.239942,0.26877,0.514262
0.497848,0.213711,0.686838,0.782621,-0.24357,0.265874,0.507433
0.491457,0.207334,0.69599,0.75986,-0.191971,0.216976,0.581963
0.480214,0.197236,0.703695,-0.676879,0.178686,-0.161531,-0.695567
0.474306,0.193796,0.708777,-0.603056,0.212121,-0.0835838,-0.764423
0.467847,0.19548,0.713726,-0.61371,0.216311,-0.0441533,-0.758037
0.465385,0.192703,0.717618,-0.629449,0.198118,-0.0681959,-0.748259
0.453486,0.185273,0.73043,-0.617776,0.183452,-0.0471069,-0.763203
0.441927,0.183119,0.732006,-0.604906,0.26004,-0.178218,-0.731236
0.439586,0.182046,0.732654,-0.604906,0.26004,-0.178218,-0.731236
0.440099,0.182461,0.732,-0.604906,0.26004,-0.178218,-0.731236
0.440415,0.182659,0.731689,-0.604906,0.26004,-0.178218,-0.731236
0.440472,0.182853,0.731935,-0.604906,0.26004,-0.178218,-0.731236
0.437692,0.182324,0.736638,-0.604906,0.26004,-0.178218,-0.731236
0.434574,0.18099,0.741942,-0.604906,0.26004,-0.178218,-0.731236
0.427597,0.173113,0.756034,-0.604906,0.26004,-0.178218,-0.731236
0.426304,0.169682,0.759155,-0.604906,0.26004,-0.178218,-0.731236
0.425608,0.166452,0.761589,-0.604906,0.26004,-0.178218,-0.731236
0.425336,0.164917,0.762483,-0.604906,0.26004,-0.178218,-0.731236
0.42492,0.160764,0.762318,-0.604906,0.26004,-0.178218,-0.731236
0.424799,0.159526,0.760649,-0.604906,0.26004,-0.178218,-0.731236
0.395905,0.115738,0.712255,0.745561,-0.165705,0.144219,0.629191
0.396062,0.114928,0.708446,0.76215,-0.170744,0.162998,0.602832
0.394815,0.110474,0.699806,0.729857,-0.141296,0.120261,0.657938
0.394984,0.107587,0.69362,0.726605,-0.146015,0.123156,0.659968
0.397892,0.108228,0.683083,0.70232,-0.141337,0.119584,0.687364
0.398739,0.107162,0.673122,-0.694558,0.141546,-0.129868,-0.693316
0.399965,0.107136,0.665274,0.703912,-0.152641,0.144483,0.678479
0.40489,0.107367,0.654253,0.705593,-0.150035,0.140503,0.67815
0.410189,0.108373,0.645328,0.77603,-0.136465,0.148074,0.597686
0.420963,0.111281,0.633219,0.811919,-0.132233,0.1278,0.554048
0.424037,0.109122,0.623327,0.834525,-0.134404,0.15815,0.510385
0.430876,0.105499,0.610007,0.822477,-0.117246,0.160728,0.53287
0.436799,0.104812,0.598447,0.820981,-0.102982,0.136814,0.544672
0.443263,0.105719,0.590404,0.774176,-0.0936263,0.0800686,0.620867
0.454064,0.109541,0.578286,0.731212,-0.0911008,0.0520919,0.674029
0.466586,0.115759,0.561495,0.751872,-0.101616,0.0579784,0.648845
0.472739,0.118662,0.550159,0.748355,-0.0966137,0.0654454,0.652952
0.479484,0.123106,0.541681,0.731664,-0.088671,0.0652061,0.672721
0.488098,0.132637,0.531045,-0.67953,0.0703106,-0.0340336,-0.729477
0.493998,0.141394,0.521962,-0.667254,0.0826301,-0.0293277,-0.739652
0.505206,0.156396,0.510821,-0.670954,0.0838545,-0.02756,-0.736227
0.509,0.161653,0.5079,-0.665432,0.0812008,-0.0353338,-0.741187
0.51824,0.168438,0.502331,-0.668249,0.0871682,-0.0535497,-0.73687
0.528188,0.186375,0.493925,0.703369,-0.110529,0.0698869,0.698693
0.545155,0.209254,0.493131,0.71748,-0.103931,0.0746628,0.684724
0.55118,0.215266,0.493291,0.71748,-0.103931,0.0746628,0.684724
0.567953,0.241349,0.5083,0.706548,-0.101135,0.0767361,0.696185
0.56862,0.244154,0.509086,-0.692919,0.107621,-0.0779711,-0.708662
0.571864,0.248728,0.510812,-0.685566,0.115847,-0.0839016,-0.71382
0.578179,0.262119,0.527022,-0.641046,0.114659,-0.0676182,-0.755871
0.579083,0.273216,0.550799,-0.689101,0.105249,-0.07062,-0.713495
0.576571,0.269766,0.552786,-0.675681,0.111808,-0.0725932,-0.725041
0.568947,0.266355,0.566656,-0.637705,0.0969089,-0.0605262,-0.76176
0.562122,0.262375,0.571031,-0.603613,0.1105,-0.0607005,-0.787246
0.549067,0.246354,0.572263,-0.590258,0.165994,-0.0773413,-0.786168
0.538073,0.235605,0.578963,-0.596004,0.215321,-0.0977293,-0.767375
0.52528,0.219961,0.597686,-0.602864,0.192387,-0.112445,-0.766094
0.516545,0.214525,0.606959,-0.602197,0.19177,-0.108631,-0.767322
0.513284,0.219086,0.609578,-0.587174,0.207891,-0.102383,-0.775581
0.512872,0.219353,0.616592,-0.587307,0.213918,-0.0889139,-0.775503
0.516762,0.228129,0.616593,-0.608043,0.263108,-0.106099,-0.741486
0.518004,0.229892,0.613812,-0.611733,0.271963,-0.112854,-0.734223
0.556845,0.251441,0.58764,0.769472,-0.190062,0.200525,0.575829
0.570698,0.255424,0.581072,0.785431,-0.164119,0.216278,0.556226
0.612532,0.266388,0.577526,0.808729,-0.154529,0.273535,0.497249
0.63542,0.274702,0.579463,0.821822,-0.181716,0.290289,0.455325
0.682519,0.293901,0.603446,0.88351,-0.233843,0.257533,0.313693
0.709204,0.304896,0.646607,0.923254,-0.227923,0.184413,0.248285
0.72309,0.32301,0.69001,0.946815,-0.259401,0.0834273,0.171149
0.717098,0.331106,0.69885,0.951478,-0.271953,0.0542928,0.133357
0.713998,0.342192,0.70982,0.954629,-0.276497,-0.00254366,0.110576
0.715177,0.348227,0.71626,0.953883,-0.282273,-0.0148422,0.10104
0.721356,0.355887,0.724754,0.953299,-0.290307,-0.0231054,0.080052
0.725569,0.355033,0.723161,0.955144,-0.287883,-0.0214994,0.066034
0.731535,0.354639,0.720686,0.957069,-0.281663,-0.0203972,0.0653425
0.73399,0.352464,0.716881,0.956481,-0.283875,-0.0191343,0.0647552
0.73794,0.34723,0.710462,0.955215,-0.287519,-0.0181329,0.0675958
0.74074,0.344816,0.706602,0.954278,-0.290229,-0.016415,0.0696434
0.745452,0.340714,0.701611,0.953557,-0.292964,-0.0167858,0.0679597
0.745672,0.33804,0.700197,0.952777,-0.294259,-0.0194851,0.0724465
0.746089,0.335757,0.698413,0.951338,-0.297351,-0.0219824,0.0778136
0.746699,0.334046,0.698001,0.949456,-0.300668,-0.0240217,0.086919
0.747898,0.334211,0.69817,0.947517,-0.305411,-0.020068,0.0923784
0.748007,0.336296,0.699558,0.946603,-0.307776,-0.0193363,0.0940389
0.749007,0.338688,0.700313,0.943651,-0.316231,-0.0141866,0.0965383
0.749689,0.341045,0.702229,0.94176,-0.321557,-0.0102405,0.0978979
0.749972,0.341284,0.704369,0.940209,-0.325999,-0.0117396,0.0979511
0.749721,0.340314,0.704877,0.938079,-0.33259,-0.0111083,0.0962724
0.74657,0.332397,0.70592,0.937265,-0.336237,-0.00922578,0.0916152
0.744854,0.329022,0.707099,0.937266,-0.336142,-0.0110121,0.0917584
0.742916,0.323996,0.708887,0.936118,-0.3407,-0.00834323,0.0868174
0.742653,0.322909,0.709436,0.935325,-0.342922,-0.00460103,0.086893
0.740314,0.318501,0.710476,0.93543,-0.342428,-0.00459928,0.0877043
0.739088,0.316711,0.71055,0.935178,-0.341897,-0.0035053,0.0923948
0.73765,0.311145,0.708616,0.935303,-0.341616,-0.00139117,0.0922232
0.737817,0.310809,0.707433,0.934632,-0.343619,0.000262093,0.0915876
0.738663,0.3125,0.705576,0.93354,-0.346139,-0.000983954,0.0932132
0.739401,0.313765,0.705207,0.933569,-0.346141,-0.00146909,0.0929195
0.740441,0.316174,0.705136,0.934548,-0.34248,-0.0034936,0.0965203
0.741284,0.319097,0.704518,0.934494,-0.341225,-0.00533439,0.101278
0.741553,0.321558,0.703769,0.935344,-0.338348,-0.00798992,0.1029
0.741632,0.322334,0.703382,0.935342,-0.337567,-0.0091322,0.105357
0.740677,0.322581,0.70256,0.935326,-0.336779,-0.0170729,0.107022
0.738564,0.322299,0.70172,0.934914,-0.339012,-0.0184459,0.103282
0.736026,0.321971,0.70097,0.934567,-0.341631,-0.0186774,0.0975885
0.734216,0.321868,0.70034,0.935005,-0.341246,-0.0172976,0.0949606
0.730173,0.321093,0.700293,0.93487,-0.341394,-0.0172631,0.0957662
0.728141,0.318886,0.699497,0.934271,-0.340271,-0.0190706,0.104836
0.7303,0.308879,0.693963,0.934682,-0.339209,-0.0194923,0.104528
0.733964,0.303788,0.692521,0.93486,-0.338875,-0.0190827,0.104103
0.733546,0.300895,0.690864,0.934788,-0.338987,-0.0195215,0.104302
0.733396,0.297823,0.691106,0.934676,-0.339429,-0.0231887,0.103106
0.729725,0.295122,0.690657,0.933632,-0.343932,-0.0212903,0.0979225
0.725915,0.292419,0.691228,0.933416,-0.345216,-0.0221127,0.0952441
0.722498,0.286293,0.691153,0.93254,-0.348077,-0.0236987,0.0930046
0.72176,0.285239,0.691537,0.931936,-0.350203,-0.0242501,0.0909194
0.72194,0.283601,0.691194,0.931481,-0.35175,-0.0245908,0.0894957
0.723534,0.285115,0.690108,0.930481,-0.353938,-0.0257583,0.0909336
0.723879,0.286857,0.68962,0.93074,-0.353358,-0.0269913,0.0901841
0.723774,0.287381,0.689526,0.93023,-0.354908,-0.0291963,0.0886566
0.723892,0.288435,0.688942,0.930008,-0.355379,-0.0297127,0.0889237
0.724238,0.289687,0.688647,0.929534,-0.356291,-0.0326075,0.0892211
0.723939,0.289754,0.688674,0.929828,-0.355941,-0.0338197,0.087078
0.723687,0.289495,0.688509,0.929845,-0.355748,-0.0342096,0.0875314
0.723148,0.289356,0.687655,0.930339,-0.353728,-0.033431,0.090717
0.722185,0.288536,0.687082,0.930639,-0.352364,-0.0338965,0.0927486
0.718316,0.285307,0.684586,0.934953,-0.337611,-0.0219552,0.106766
0.71555,0.283327,0.68247,0.93467,-0.332297,-0.0025596,0.12635
0.695551,0.272127,0.671891,0.918198,-0.321465,0.0802644,0.217094
0.632098,0.242355,0.655084,0.851591,-0.294785,0.164215,0.401157
0.571021,0.211319,0.642627,0.799153,-0.220709,0.177546,0.530207
0.54485,0.196442,0.631482,0.798077,-0.208821,0.187201,0.533312
0.506292,0.162303,0.601474,0.81321,-0.217379,0.190764,0.50502
0.500053,0.146715,0.59256,0.767447,-0.221716,0.19072,0.57052
0.503152,0.137158,0.589606,0.678992,-0.250488,0.219465,0.654264
0.505904,0.13659,0.591431,-0.661393,0.251291,-0.22622,-0.669506
0.507487,0.132304,0.591602,-0.650363,0.258527,-0.243331,-0.671552
0.506162,0.130294,0.591121,-0.612218,0.294612,-0.293946,-0.672301
0.504245,0.122829,0.587614,-0.638328,0.276248,-0.329447,-0.638506
0.503572,0.11984,0.586113,-0.632257,0.267287,-0.323329,-0.651358
0.501268,0.112986,0.584164,-0.613654,0.257238,-0.317686,-0.675524
0.49657,0.106887,0.58425,-0.614456,0.243573,-0.340701,-0.66861
0.492947,0.104613,0.585016,-0.620968,0.231949,-0.351334,-0.661183
0.4865,0.0970545,0.586118,-0.598087,0.23431,-0.403111,-0.651838
0.482343,0.0916558,0.587919,-0.57202,0.231867,-0.417993,-0.666568
0.482667,0.0925003,0.588361,-0.608083,0.2214,-0.41488,-0.639603
0.480425,0.0911397,0.591571,-0.624675,0.214578,-0.412914,-0.627088
0.479236,0.0911145,0.5941,-0.570186,0.245309,-0.402612,-0.672767
0.478296,0.0925729,0.596396,-0.560977,0.253838,-0.393126,-0.682879
0.481108,0.103369,0.598293,-0.594116,0.257063,-0.355656,-0.674132
0.482792,0.113577,0.599395,-0.597425,0.267073,-0.34085,-0.674965
0.490331,0.12324,0.599418,-0.580635,0.278579,-0.292094,-0.707063
0.495447,0.130357,0.598842,-0.596203,0.275457,-0.28064,-0.699933
0.499516,0.136653,0.599384,-0.604062,0.274659,-0.264912,-0.699638
0.503938,0.142321,0.598644,-0.550242,0.290748,-0.222482,-0.750467
0.506432,0.142711,0.599176,-0.542643,0.288498,-0.216813,-0.758485
0.505737,0.136429,0.602966,-0.627372,0.268236,-0.256261,-0.684678
0.504395,0.131614,0.605105,-0.628081,0.256713,-0.262691,-0.686008
0.500788,0.124083,0.605816,-0.635576,0.254413,-0.266635,-0.678397
0.498281,0.118696,0.606221,-0.629183,0.260391,-0.262273,-0.683768
0.496601,0.115318,0.605969,-0.611731,0.263871,-0.271659,-0.69452
0.496999,0.113481,0.604439,-0.599991,0.261407,-0.283864,-0.700785
0.498774,0.112584,0.603451,-0.599753,0.256449,-0.285341,-0.702219
0.505426,0.120103,0.598616,-0.612061,0.255273,-0.278652,-0.694672
0.50776,0.125592,0.596741,-0.625747,0.284388,-0.279878,-0.670248
0.508819,0.127577,0.596078,-0.624144,0.283361,-0.278985,-0.672546
0.511128,0.132444,0.597562,-0.617642,0.269184,-0.267232,-0.688946
0.510653,0.138449,0.602843,-0.633842,0.258614,-0.255841,-0.682575
0.50673,0.143016,0.608802,-0.630194,0.262559,-0.251631,-0.686003
0.504528,0.142276,0.611539,-0.625174,0.26628,-0.248663,-0.690232
0.501915,0.138101,0.613665,-0.624229,0.267004,-0.249072,-0.69066
0.501187,0.135101,0.613717,-0.629,0.267911,-0.251021,-0.685252
0.500708,0.125503,0.611544,-0.625075,0.268396,-0.255987,-0.686816
0.500792,0.120379,0.609193,-0.623214,0.268878,-0.259581,-0.686969
0.502261,0.118902,0.606657,-0.614194,0.26937,-0.261228,-0.694237
0.504321,0.118802,0.603778,-0.612558,0.264671,-0.26812,-0.694863
0.507299,0.121623,0.600304,-0.60652,0.263877,-0.268764,-0.700191
0.508626,0.124918,0.599208,-0.607429,0.260764,-0.270612,-0.699858
0.510745,0.134557,0.600194,-0.601446,0.258848,-0.269881,-0.705993
0.510538,0.137314,0.601746,-0.597538,0.262023,-0.264769,-0.710063
0.509946,0.142244,0.606643,-0.600199,0.268583,-0.246383,-0.711983
0.508581,0.143235,0.609657,-0.609966,0.277996,-0.232012,-0.704862
0.506174,0.140317,0.61376,-0.6162,0.274013,-0.233592,-0.700463
0.505556,0.138468,0.613903,-0.616703,0.274782,-0.233397,-0.699784
0.50392,0.131797,0.611829,-0.546522,0.299026,-0.224578,-0.749308
0.503156,0.128806,0.610146,-0.560809,0.289368,-0.236745,-0.738723
0.500141,0.124278,0.606232,-0.61625,0.276951,-0.268801,-0.686499
0.499599,0.123477,0.605444,-0.61662,0.276301,-0.271507,-0.685363
0.501142,0.125421,0.599914,-0.61349,0.279021,-0.260789,-0.691207
0.501452,0.127075,0.597879,-0.609915,0.279365,-0.258571,-0.695054
0.507353,0.135216,0.593186,-0.60281,0.279455,-0.247504,-0.705172
0.507979,0.136416,0.593373,-0.592187,0.284097,-0.24199,-0.714174
0.509212,0.13866,0.593784,-0.585773,0.294403,-0.230609,-0.719038
0.509197,0.140164,0.594243,-0.578236,0.304228,-0.226273,-0.722419
0.508196,0.139362,0.596234,-0.608193,0.291569,-0.234971,-0.699912
0.508784,0.139829,0.598045,-0.632333,0.276178,-0.233012,-0.685263
0.508379,0.139166,0.598203,-0.61475,0.293517,-0.228834,-0.695389
0.507949,0.138032,0.598578,-0.630523,0.278928,-0.243426,-0.682191
0.507396,0.135688,0.598305,-0.628682,0.281095,-0.243265,-0.683056
0.504934,0.130701,0.598785,-0.628102,0.281098,-0.246171,-0.682548
0.504072,0.126491,0.599012,-0.622221,0.280312,-0.249223,-0.687134
0.501166,0.123432,0.597718,-0.594392,0.297734,-0.253129,-0.702836
0.501036,0.124839,0.597646,-0.603167,0.292664,-0.263406,-0.693653
0.499466,0.122971,0.598482,-0.575162,0.294535,-0.273571,-0.712458
0.497598,0.122481,0.60012,-0.582847,0.283452,-0.277697,-0.709104
0.496647,0.122486,0.604697,-0.608905,0.275216,-0.275265,-0.691173
0.497208,0.123959,0.606212,-0.5973,0.275882,-0.26836,-0.703637
0.497357,0.124573,0.608545,-0.602704,0.273543,-0.265946,-0.700853
0.498427,0.126831,0.613066,-0.602176,0.275085,-0.258448,-0.703503
0.499434,0.129192,0.614086,-0.602119,0.275701,-0.258532,-0.70328
0.503375,0.135904,0.612451,-0.605634,0.275276,-0.251982,-0.702806
0.504043,0.135876,0.612277,-0.607563,0.26977,-0.250397,-0.703842
0.511661,0.143262,0.60535,-0.635285,0.272529,-0.233549,-0.68381
0.511276,0.142125,0.603393,-0.634938,0.274396,-0.231042,-0.684237
0.510788,0.140827,0.597207,-0.638623,0.283047,-0.230744,-0.677349
0.509681,0.13735,0.594828,-0.644313,0.280886,-0.228116,-0.673741
0.507191,0.132178,0.591927,-0.593303,0.290125,-0.218994,-0.718235
0.507088,0.131771,0.591357,-0.593303,0.290125,-0.218994,-0.718235
0.503716,0.125881,0.585402,-0.532727,0.300893,-0.205595,-0.763804
0.500146,0.122125,0.585213,-0.59618,0.272887,-0.254841,-0.710745
0.497548,0.121692,0.587282,-0.633426,0.263399,-0.260398,-0.679401
0.496134,0.121099,0.587788,-0.622384,0.270162,-0.266033,-0.684746
0.492136,0.12011,0.595559,-0.624895,0.265291,-0.267725,-0.683704
0.491732,0.121631,0.601669,-0.618894,0.266435,-0.270871,-0.687467
0.491123,0.123616,0.606116,-0.615058,0.272018,-0.26873,-0.68956
